Cliente;Vendedor;CNPJ;Grupo Economico
PORTO SEGURO - SUPERMERCADO PORTO SEGURO TABOAO LTDA - 03;LEANDRO GOLDINHO LOPES;19994642000343;PORTO SEGURO
PORTO SEGURO - SUPERMERCADO PORTO SEGURO TABOAO LTDA - 03;LEANDRO GOLDINHO LOPES;19994642000343;PORTO SEGURO
J. J. S. COMERCIAL DE ALIMENTOS LTDA;EDSON MALAGUTTI;11971667000158;J J S COMERCIAL
J. J. S. COMERCIAL DE ALIMENTOS LTDA;EDSON MALAGUTTI;11971667000158;J J S COMERCIAL
J. J. S. COMERCIAL DE ALIMENTOS LTDA;EDSON MALAGUTTI;11971667000158;J J S COMERCIAL
EMPORIO SANTA INES LTDA - ME;ALICE LUCIANA;10899230000198;SANTA INES
ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL - NACOES;FRANCISCO ANACLETO;1943121000210;ESTANPLAZA
ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL - NACOES;FRANCISCO ANACLETO;1943121000210;ESTANPLAZA
ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL - NACOES;FRANCISCO ANACLETO;1943121000210;ESTANPLAZA
ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL - NACOES;FRANCISCO ANACLETO;1943121000210;ESTANPLAZA
ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL - NACOES;FRANCISCO ANACLETO;1943121000210;ESTANPLAZA
ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL - NACOES;FRANCISCO ANACLETO;1943121000210;ESTANPLAZA
SUPERMARKET - SUPERMERCADO PADRAO DO FONSECA EIRELI;MILTON JUNIOR;8628825001562;SUPERMARKET
RITA DE CASSIA CORREA PACHECO;FLAVIA SIQUEIRA;2403331000106;RITA DE CASSIA
RITA DE CASSIA CORREA PACHECO;LUIZ FERNANDO DE LIMA;2403331000106;RITA DE CASSIA
RITA DE CASSIA CORREA PACHECO;REIMEX COMERCIAL E REPRESENTACOES;2403331000106;RITA DE CASSIA
RITA DE CASSIA CORREA PACHECO;ANTONIO CARLOS SMISEK;2403331000106;RITA DE CASSIA
RITA DE CASSIA CORREA PACHECO;PEDRO LACERDA;2403331000106;RITA DE CASSIA
RITA DE CASSIA CORREA PACHECO;PAULO SERGIO;2403331000106;RITA DE CASSIA
ESTANCONFOR - CONDOMINIO EDIFICIO LA GRAND MAISON;FRANCISCO ANACLETO;7031414000127;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA GRAND MAISON;FRANCISCO ANACLETO;7031414000127;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA GRAND MAISON;FRANCISCO ANACLETO;7031414000127;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA GRAND MAISON;FRANCISCO ANACLETO;7031414000127;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA GRAND MAISON;FRANCISCO ANACLETO;7031414000127;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA GRAND MAISON;FRANCISCO ANACLETO;7031414000127;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA GRAND MAISON;FRANCISCO ANACLETO;7031414000127;ESTANPLAZA
COLEGIO SALGUEIRO LTDA - EPP;ERICK MOREIRA;49354228000250;COLEGIO SALGUEIRO
ESTANCONFOR - CONDOMINIO EDIFICIO LA MAISON DESTAN;FRANCISCO ANACLETO;6170679000143;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA MAISON DESTAN;FRANCISCO ANACLETO;6170679000143;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA MAISON DESTAN;FRANCISCO ANACLETO;6170679000143;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA MAISON DESTAN;FRANCISCO ANACLETO;6170679000143;ESTANPLAZA
ESTANCONFOR - CONDOMINIO EDIFICIO LA MAISON DESTAN;FRANCISCO ANACLETO;6170679000143;ESTANPLAZA
NATURALMENTE EMPORIO LTDA;TELEVENDAS - DA TERRINHA;24781909000192;NATURALMENTE
NATURALMENTE EMPORIO LTDA;TELEVENDAS - DA TERRINHA;24781909000192;NATURALMENTE
PANIFICADORA NAPOLEAO DE BARROS LTDA - EPP;TELEVENDAS - DA TERRINHA;61023875000101;NAPOLEAO DE BARROS
PANIFICADORA NAPOLEAO DE BARROS LTDA - EPP;TELEVENDAS - DA TERRINHA;61023875000101;NAPOLEAO DE BARROS
PANIFICADORA NAPOLEAO DE BARROS LTDA - EPP;TELEVENDAS - DA TERRINHA;61023875000101;NAPOLEAO DE BARROS
PANIFICADORA NAPOLEAO DE BARROS LTDA - EPP;TELEVENDAS - DA TERRINHA;61023875000101;NAPOLEAO DE BARROS
HDN COMERCIO DE PRODUTOS ALIMENTICIOS LTDA - EPP;GILMERIO QUEIROZ - GERENTE DE AREA;12949960000181;SACOLAO SAUDE
HDN COMERCIO DE PRODUTOS ALIMENTICIOS LTDA - EPP;GILMERIO QUEIROZ - GERENTE DE AREA;12949960000181;SACOLAO SAUDE
HDN COMERCIO DE PRODUTOS ALIMENTICIOS LTDA - EPP;GILMERIO QUEIROZ - GERENTE DE AREA;12949960000181;SACOLAO SAUDE
MINI MERCEARIA DOS MENINOS LTDA;TELEVENDAS - DA TERRINHA;11199458000138;DOS MENINOS
MINI MERCEARIA DOS MENINOS LTDA;TELEVENDAS - DA TERRINHA;11199458000138;DOS MENINOS
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 06;DANILO DE ALMEIDA SANTOS;50052000000707;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 06;DANILO DE ALMEIDA SANTOS;50052000000707;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 06;DANILO DE ALMEIDA SANTOS;50052000000707;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 07;DANILO DE ALMEIDA SANTOS;50052000000880;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 07;DANILO DE ALMEIDA SANTOS;50052000000880;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 07;DANILO DE ALMEIDA SANTOS;50052000000880;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 08;DANILO DE ALMEIDA SANTOS;50052000000960;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 08;DANILO DE ALMEIDA SANTOS;50052000000960;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 08;DANILO DE ALMEIDA SANTOS;50052000000960;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 09;DANILO DE ALMEIDA SANTOS;50052000001002;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 09;DANILO DE ALMEIDA SANTOS;50052000001002;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 09;DANILO DE ALMEIDA SANTOS;50052000001002;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 10;WILSON PEREIRA;50052000001185;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 10;WILSON PEREIRA - K LOPES;50052000001185;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 10;DANILO DE ALMEIDA SANTOS;50052000001185;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 10;JOSE RICARDO FERNANDES;50052000001185;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 14;DANILO DE ALMEIDA SANTOS;50052000001690;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 14;DANILO DE ALMEIDA SANTOS;50052000001690;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 14;DANILO DE ALMEIDA SANTOS;50052000001690;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 15;DANILO DE ALMEIDA SANTOS;50052000002742;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 15;DANILO DE ALMEIDA SANTOS;50052000002742;COFESA
COFESA - COMERCIAL FERREIRA SANTOS LTDA - 15;DANILO DE ALMEIDA SANTOS;50052000002742;COFESA
SUPER G DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA;DANILO DE ALMEIDA SANTOS;5797331000118;COFESA
SUPER G DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA;DANILO DE ALMEIDA SANTOS;5797331000118;COFESA
SUPER G DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA;DANILO DE ALMEIDA SANTOS;5797331000118;COFESA
BECHARA - CARLOS HENRIQUE FADINO - MINIMERCADO - ME;WILSON PEREIRA;5907678000176;BECHARA
BECHARA - CARLOS HENRIQUE FADINO - MINIMERCADO - ME;WILSON PEREIRA;5907678000176;BECHARA
BECHARA - CARLOS HENRIQUE FADINO - MINIMERCADO - ME;WILSON PEREIRA;5907678000176;BECHARA
ESTANCONFOR - CONDOMINIO VILLA FUNCHAL BAY APARTMENTS;FRANCISCO ANACLETO;18384655000176;ESTANPLAZA
ESTANCONFOR - CONDOMINIO VILLA FUNCHAL BAY APARTMENTS;FRANCISCO ANACLETO;18384655000176;ESTANPLAZA
ESTANCONFOR - CONDOMINIO VILLA FUNCHAL BAY APARTMENTS;FRANCISCO ANACLETO;18384655000176;ESTANPLAZA
ESTANCONFOR - CONDOMINIO VILLA FUNCHAL BAY APARTMENTS;FRANCISCO ANACLETO;18384655000176;ESTANPLAZA
ESTANCONFOR - CONDOMINIO VILLA FUNCHAL BAY APARTMENTS;FRANCISCO ANACLETO;18384655000176;ESTANPLAZA
ESTANCONFOR - CONDOMINIO VILLA FUNCHAL BAY APARTMENTS;FRANCISCO ANACLETO;18384655000176;ESTANPLAZA
ESTANCONFOR - CONDOMINIO VILLA FUNCHAL BAY APARTMENTS;FRANCISCO ANACLETO;18384655000176;ESTANPLAZA
SACOLAO SACOMA - EIRELI;TELEVENDAS - DA TERRINHA;21348292000128;SACOLAO SACOMA
SACOLAO SACOMA - EIRELI;TELEVENDAS - DA TERRINHA;21348292000128;SACOLAO SACOMA
SACOLAO SACOMA - EIRELI;TELEVENDAS - DA TERRINHA;21348292000128;SACOLAO SACOMA
COMERCIAL FONTE MEL LTDA - ME;FLAVIA SIQUEIRA;1263715000108;FONTE E MEL
COMERCIAL FONTE MEL LTDA - ME;FLAVIA SIQUEIRA;1263715000108;FONTE E MEL
COMERCIAL FONTE MEL LTDA - ME;FLAVIA SIQUEIRA;1263715000108;FONTE E MEL
MARIALVA COMERCIO DE GENEROS ALIMENTICIOS LTDA;CARLOS FERREIRA;62803390000195;MARIALVA
MARIALVA COMERCIO DE GENEROS ALIMENTICIOS LTDA;CARLOS FERREIRA;62803390000195;MARIALVA
MARIALVA COMERCIO DE GENEROS ALIMENTICIOS LTDA;CARLOS FERREIRA;62803390000195;MARIALVA
MARIALVA COMERCIO DE GENEROS ALIMENTICIOS LTDA;CARLOS FERREIRA;62803390000195;MARIALVA
DIA % - FREIRE & PINHO LTDA;JOSE SOARES;5981833000102;REDE LITORAL
ATACADAO S A - SANTA BARBARA D OESTE;ROBERTO OLIVEIRA ANDRADE;75315333016617;ATACADAO - SP LOJAS
ATACADAO S A - SANTA BARBARA D OESTE;JOSUE EVANGELISTA;75315333016617;ATACADAO - SP LOJAS
ATACADAO S A - SANTA BARBARA D OESTE;DECIO FERRAZ JUNIOR;75315333016617;ATACADAO - SP LOJAS
ATACADAO S A - SANTA BARBARA D OESTE;ANGELA MARIA;75315333016617;ATACADAO - SP LOJAS
SUPERMERCADO SANTO EXPEDITO DE LENCOIS LTDA;TELEVENDAS - DA TERRINHA;52706900000152;SANTO EXPEDITO
SUPERMERCADO SANTO EXPEDITO DE LENCOIS LTDA;TELEVENDAS - DA TERRINHA;52706900000152;SANTO EXPEDITO
SUPERMERCADO SANTO EXPEDITO DE LENCOIS LTDA;TELEVENDAS - DA TERRINHA;52706900000152;SANTO EXPEDITO
SUPERMERCADO SANTO EXPEDITO DE LENCOIS LTDA;TELEVENDAS - DA TERRINHA;52706900000152;SANTO EXPEDITO
M.J.LOPES - COMERCIO DE PRODUTOS ALIMENTICIOS LTDA.;FLAVIA SIQUEIRA;7003293000100;M J LOPES
M.J.LOPES - COMERCIO DE PRODUTOS ALIMENTICIOS LTDA.;FLAVIA SIQUEIRA;7003293000100;M J LOPES
M.J.LOPES - COMERCIO DE PRODUTOS ALIMENTICIOS LTDA.;FLAVIA SIQUEIRA;7003293000100;M J LOPES
MAKSOUD  PLAZA  HOTEL  - HM HOTEIS E TURISMO S A;INES MARTIN;47396635000202;MAKSOUD HOTEL
EMPORIO SAUDE HOMEOFORMULA EIRELI;JOSE SOARES;4978957000168;HOMEOFORMULA
MERCADO ECONOMIA DA FAMILIA   EIRELI - ME;KELVIN;22647178000161;MERCADO ECONOMIA
MERCADO ECONOMIA DA FAMILIA   EIRELI - ME;KELVIN;22647178000161;MERCADO ECONOMIA
MERCADO ECONOMIA DA FAMILIA   EIRELI - ME;KELVIN;22647178000161;MERCADO ECONOMIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 04;INES MARTIN;12264015000499;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 04;INES MARTIN;12264015000499;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 04;INES MARTIN;12264015000499;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 04;INES MARTIN;12264015000499;DOCELANDIA
EMPORIO GENOVA LTDA - EPP;FLAVIA SIQUEIRA;8055742000126;GENOVA
EMPORIO GENOVA LTDA - EPP;FLAVIA SIQUEIRA;8055742000126;GENOVA
SANDRA SUPERMERCADO LTDA - EPP;CARLOS FERREIRA;47380126000100;SANDRA SUPER
DELI MIX COMERCIO DE ARTIGOS FINOS EIRELI - ME;TELEVENDAS - DA TERRINHA;11158371000112;DELI MIX COMERCIO
DEFROST PRODUTOS ALIMENTICIOS LTDA - ME;FLAVIA SIQUEIRA;1076352000193;DEFROST
DEFROST PRODUTOS ALIMENTICIOS LTDA - ME;FLAVIA SIQUEIRA;1076352000193;DEFROST
DEFROST PRODUTOS ALIMENTICIOS LTDA - ME;FLAVIA SIQUEIRA;1076352000193;DEFROST
DEFROST PRODUTOS ALIMENTICIOS LTDA - ME;FLAVIA SIQUEIRA;1076352000193;DEFROST
DEFROST PRODUTOS ALIMENTICIOS LTDA - ME;FLAVIA SIQUEIRA;1076352000193;DEFROST
DEFROST PRODUTOS ALIMENTICIOS LTDA - ME;FLAVIA SIQUEIRA;1076352000193;DEFROST
COMERCIAL SVF EIRELI;CAROLINA DOS SANTOS ROCHA;22982100000101;COMERCIAL SVF EIRELI
IRMAOS BOA LTDA - 01;EDSON MALAGUTTI;50948371000178;IRMAOS BOA
IRMAOS BOA LTDA - 01;EDSON MALAGUTTI;50948371000178;IRMAOS BOA
IRMAOS BOA LTDA - 03;EDSON MALAGUTTI;50948371000410;IRMAOS BOA
IRMAOS BOA LTDA - 03;EDSON MALAGUTTI;50948371000410;IRMAOS BOA
IRMAOS BOA LTDA - 04;EDSON MALAGUTTI;50948371000500;IRMAOS BOA
IRMAOS BOA LTDA - 04;EDSON MALAGUTTI;50948371000500;IRMAOS BOA
IRMAOS BOA LTDA - 05;EDSON MALAGUTTI;50948371000682;IRMAOS BOA
IRMAOS BOA LTDA - 05;EDSON MALAGUTTI;50948371000682;IRMAOS BOA
IRMAOS BOA LTDA - 06;EDSON MALAGUTTI;50948371000763;IRMAOS BOA
IRMAOS BOA LTDA - 06;EDSON MALAGUTTI;50948371000763;IRMAOS BOA
IRMAOS BOA LTDA - 08;EDSON MALAGUTTI;50948371000925;IRMAOS BOA
IRMAOS BOA LTDA - 08;EDSON MALAGUTTI;50948371000925;IRMAOS BOA
IRMAOS BOA LTDA - 09;EDSON MALAGUTTI;50948371001069;IRMAOS BOA
IRMAOS BOA LTDA - 09;EDSON MALAGUTTI;50948371001069;IRMAOS BOA
NUTRI GRAOS - IGC MOURA DA SILVA PRODUTOS NATURAIS - EPP;TELEVENDAS - DA TERRINHA;18025426000165;NUTRI GRAOS
BIG & BOM SUPERMERCADOS EIRELI;TELEVENDAS - DA TERRINHA;23621738000171;BIG & BOM
COMERCIO DE ALIMENTOS CASA DE SARON LTDA. - ME;TELEVENDAS - DA TERRINHA;9623865000189;CASA DE SARON
COMERCIO DE ALIMENTOS CASA DE SARON LTDA. - ME;TELEVENDAS - DA TERRINHA;9623865000189;CASA DE SARON
ZAFFARI - CIA ZAFFARI COM E IND - RS;ALESSANDRO CANDIAGO;93015006001438;ZAFFARI
ZAFFARI - CIA ZAFFARI COM E IND - RS;ALESSANDRO CANDIAGO;93015006001438;ZAFFARI
ZAFFARI - CIA ZAFFARI COM E IND - RS;ALESSANDRO CANDIAGO;93015006001438;ZAFFARI
GIGA BR DISTRIBUIDOR E ATACADISTA LTDA;FERNANDO VOLTERO;10194833000860;CENCOSUD - GIGA
GIGA BR DISTRIBUIDOR E ATACADISTA LTDA;FERNANDO VOLTERO;10194833000860;CENCOSUD - GIGA
GIGA BR DISTRIBUIDOR E ATACADISTA LTDA;FERNANDO VOLTERO;10194833000860;CENCOSUD - GIGA
PUBLIC COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA;ERICK MOREIRA;50247022000390;PUBLIC
PUBLIC COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA;ERICK MOREIRA;50247022000390;PUBLIC
PUBLIC COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA;ERICK MOREIRA;50247022000390;PUBLIC
PUBLIC COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA;ERICK MOREIRA;50247022000390;PUBLIC
PUBLIC COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA;ERICK MOREIRA;50247022000390;PUBLIC
PUBLIC COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA;ERICK MOREIRA;50247022000390;PUBLIC
CLAYTON PEREIRA MEDINA MERCADINHO, PADARIA E LANCHONETE;MILTON TSUNEMATSU;14116647000279;NOVA CENTRAL
CLAYTON PEREIRA MEDINA MERCADINHO, PADARIA E LANCHONETE;MILTON TSUNEMATSU;14116647000279;NOVA CENTRAL
CLAYTON PEREIRA MEDINA MERCADINHO, PADARIA E LANCHONETE - 03;MILTON TSUNEMATSU;14116647000198;NOVA CENTRAL
CLAYTON PEREIRA MEDINA MERCADINHO, PADARIA E LANCHONETE - 03;MILTON TSUNEMATSU;14116647000198;NOVA CENTRAL
MERCADINHO BRUNNA & CLAYTON LTDA - EPP - 04;MILTON TSUNEMATSU;17204235000106;NOVA CENTRAL
G T M MINIMERCADO LTDA  - ME;ERICK MOREIRA;1183296000277;G T M MINI MERCADO
PEDRO GOMES DA SILVA 02678746500;ERICK MOREIRA;24318590000163;PEDRO GOMES DA SILVA
JOSINALDO DOS SANTOS MERCADINHO  - ME;ERICK MOREIRA;11094041000100;JOSINALDO DOS SANTOS
SUPERMARKET - MERCEARIA ROUX PEREZ LTDA;MILTON JUNIOR;6128683000143;SUPERMARKET
SUPERMERCADO NAGAI DE PRUDENTE LTDA - 01;DANIEL QUEIROZ;4547223000124;NAGAI
SUPERMERCADO NAGAI DE PRUDENTE LTDA - 02;DANIEL QUEIROZ;4547223000205;NAGAI
SUPERMERCADO NAGAI DE PRUDENTE LTDA - 02;DANIEL QUEIROZ;4547223000205;NAGAI
MERCADAO DE CARNES & ROTISSERIE BOI NELORE LTDA - ME;KELVIN;13013955000125;CARNES & ROTISSERIE NELORE
MERCADAO DE CARNES & ROTISSERIE BOI NELORE LTDA - ME;KELVIN;13013955000125;CARNES & ROTISSERIE NELORE
MERCADAO DE CARNES & ROTISSERIE BOI NELORE LTDA - ME;KELVIN;13013955000125;CARNES & ROTISSERIE NELORE
MIX SUPERMERCADO LTDA - ME;TELEVENDAS - DA TERRINHA;10677120000181;MERCADAO ALMEIDA
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - INTERL;MARIO MIZUKA;60479680001252;PEG PESE
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - INTERL;MARIO MIZUKA;60479680001252;PEG PESE
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - INTERL;MARIO MIZUKA;60479680001252;PEG PESE
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - INTERL;MARIO MIZUKA;60479680001252;PEG PESE
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - BOLONH;MARIO MIZUKA;60479680001333;PEG PESE
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - BOLONH;MARIO MIZUKA;60479680001333;PEG PESE
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - MORUMB;MARIO MIZUKA;60479680001414;PEG PESE
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - MORUMB;MARIO MIZUKA;60479680001414;PEG PESE
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - TABOAO;MARIO MIZUKA;60479680001090;PEG PESE
PEG PESE SUPERMERCADOS IMPORTACAO E EXPORTACAO LTDA - TABOAO;MARIO MIZUKA;60479680001090;PEG PESE
A LAREIRA - RESTAURANTE, PAES, DOCES E CONVENIENCI;CARLOS FERREIRA;53948238000100;A LAREIRA
A LAREIRA - RESTAURANTE, PAES, DOCES E CONVENIENCI;CARLOS FERREIRA;53948238000100;A LAREIRA
A LAREIRA - RESTAURANTE, PAES, DOCES E CONVENIENCI;CARLOS FERREIRA;53948238000100;A LAREIRA
A LAREIRA - RESTAURANTE, PAES, DOCES E CONVENIENCI;CARLOS FERREIRA;53948238000100;A LAREIRA
MERCADO SUPREMO LTDA - EPP;FLAVIA SIQUEIRA;6906577000143;SUPREMO
MERCADO SUPREMO LTDA - EPP;PAULO SERGIO;6906577000143;SUPREMO
MERCADO SUPREMO LTDA - EPP;JOSE EVANGELISTA;6906577000143;SUPREMO
MERCADO SUPREMO LTDA - EPP;JOSE ARTENCIO - EA;6906577000143;SUPREMO
MERCADO SUPREMO LTDA - EPP;JOSE MARCIANO;6906577000143;SUPREMO
MERCADO SUPREMO LTDA - EPP;GILSON ARAUJO DOS SANTOS;6906577000143;SUPREMO
MERCADO SUPREMO LTDA - EPP;PEDRO LACERDA;6906577000143;SUPREMO
IRENEY JUSTINO SILVA MERCADO - ME;CAROLINA DOS SANTOS ROCHA;9462010000113;JORDEENE BONSAI
EMPORIO JTM JARDIM ESTER LTDA;KELVIN;5535916000160;JTM
EMPORIO JTM JARDIM ESTER LTDA;KELVIN;5535916000160;JTM
EMPORIO JTM JARDIM ESTER LTDA;KELVIN;5535916000160;JTM
EMPORIO JTM JARDIM ESTER LTDA;KELVIN;5535916000240;JTM
EMPORIO JTM JARDIM ESTER LTDA;KELVIN;5535916000240;JTM
MERCADO MAGNUS EIRELI;CLAUDIO AKIO SOGA;4574835000106;MAGNUS
POUPE MAIS COMERCIO ALIMENTICIO LTDA;JOSE SOARES;7190144000105;GEORGE DANIEL
EMPORIO GRANJA OLGA - HATTORI HORTIFRUTI LTDA - EPP;PAULO COSTA;7628824000150;EMPORIO GRANJA OLGA
SUPERMERCADO SCOTON LT;CELSO NUNES TEIXEIRA;49395155000244;SCOTON
SUPERMERCADO SCOTON LT;CELSO NUNES TEIXEIRA;49395155000244;SCOTON
SUPERMERCADO SCOTON LT;CELSO NUNES TEIXEIRA;49395155000244;SCOTON
SUPERMERCADO SOL - SUPERMERCADO MIRALHA CAMARGO LTDA - 06;CARLOS FERREIRA;7640211000308;MERCADO SOL
SUPERMERCADO SOL LT - 01;CARLOS FERREIRA;53742243000161;MERCADO SOL
SUPERMERCADO SOL - SUPERMERCADO MIRALHA CAMARGO LTDA - 02;CARLOS FERREIRA;7640211000138;MERCADO SOL
EMPORIO BRANDAO LTDA - ME;JOSUE EVANGELISTA;68901628000100;EMPORIO BRANDAO
EMPORIO BRANDAO LTDA - ME;PAULO COSTA;68901628000100;EMPORIO BRANDAO
EMPORIO BRANDAO LTDA - ME;GILSON ARAUJO DOS SANTOS;68901628000100;EMPORIO BRANDAO
SUPERMERCADO SOL - SUPERMERCADO MIRALHA CAMARGO II LTDA - 03;CARLOS FERREIRA;11033582000129;MERCADO SOL
SUPERMERCADO SOL - SUPERMERCADO MIRALHA CAMARGO LTDA - 04;CARLOS FERREIRA;7640211000219;MERCADO SOL
SUPERMERCADO OLIVEIRA CAMARGO LTDA;CARLOS FERREIRA;22705879000100;MERCADO SOL
L & G ALIMENTOS DO BRASIL LTDA;TELEVENDAS - DA TERRINHA;26554435000252;L & G ALIMENTOS DO BRASIL
L & G ALIMENTOS DO BRASIL LTDA;TELEVENDAS - DA TERRINHA;26554435000252;L & G ALIMENTOS DO BRASIL
FLOR DAS AMERICAS ARTE DOCES DOS PAES LTDA - ME;INES MARTIN;8644453000162;FLOR DAS AMERICAS
FLOR DAS AMERICAS ARTE DOCES DOS PAES LTDA - ME;INES MARTIN;8644453000162;FLOR DAS AMERICAS
FLOR DAS AMERICAS ARTE DOCES DOS PAES LTDA - ME;INES MARTIN;8644453000162;FLOR DAS AMERICAS
FLOR DAS AMERICAS ARTE DOCES DOS PAES LTDA - ME;INES MARTIN;8644453000162;FLOR DAS AMERICAS
FLOR DAS AMERICAS ARTE DOCES DOS PAES LTDA - ME;INES MARTIN;8644453000162;FLOR DAS AMERICAS
FLOR DAS AMERICAS ARTE DOCES DOS PAES LTDA - ME;INES MARTIN;8644453000162;FLOR DAS AMERICAS
SUPERMERCADO INICIAL EIRELI  - ME;ERICK MOREIRA;7041162000117;SUPERMERCADO INICIAL
ARMAZEN DA SAUDE PRODUTOS NATURAIS LTDA - ME;MARIO MAYORAL;10528236000159;ARMAZEM DA SAUDE
MERCADINHO CARMELA LTDA;INES MARTIN;12647018000169;CARMELA
DOCEIRA E CONFEITARIA GNT LTDA - EPP;INES MARTIN;59688846000109;GNT
A. A & M  COMERCIO DE ALIMENTOS LTDA - EPP;KELVIN;21564611000132;LIDER SUPERMERCADO
A. A & M  COMERCIO DE ALIMENTOS LTDA - EPP;KELVIN;21564611000132;LIDER SUPERMERCADO
MERCADINHO PALOMA LTDA - EPP;JOSE ARTENCIO;43503648000193;PALOMA
SILVA & CRAVEIRO CAFFE LTDA - ME;LEIA;21558081000110;SILVA & CRAVEIRO
SILVA & CRAVEIRO CAFFE LTDA - ME;DANIELLY SOUZA;21558081000110;SILVA & CRAVEIRO
SILVA & CRAVEIRO CAFFE LTDA - ME;ANDREZA LOPES ALVES - V;21558081000110;SILVA & CRAVEIRO
SILVA & CRAVEIRO CAFFE LTDA - ME;TELEVENDAS - DA TERRINHA;21558081000110;SILVA & CRAVEIRO
SILVA & CRAVEIRO CAFFE LTDA - ME;MIRIAN APARECIDA;21558081000110;SILVA & CRAVEIRO
SUPERMERCADO GALASSI LTDA;OSNEY RICARDO;64599871000156;GALASSI
SUPERMERCADO GALASSI LTDA;OSNEY RICARDO;64599871000156;GALASSI
SUPERMERCADO GALASSI LTDA;OSNEY RICARDO;64599871000156;GALASSI
ROCKAFE - FABIOLA COSOMANO - ME - VILA OLIMPIA;ERICK MOREIRA;6017451000207;ROCKAFE
ROCKAFE - FABIOLA COSOMANO - ME - VILA OLIMPIA;ERICK MOREIRA;6017451000207;ROCKAFE
ROCKAFE - FABIOLA COSOMANO - ME - VILA OLIMPIA;ERICK MOREIRA;6017451000207;ROCKAFE
ROCKAFE - FABIOLA COSOMANO - ME - VILA OLIMPIA;ERICK MOREIRA;6017451000207;ROCKAFE
